name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Leeds,2022-02-25,7.6,2,4.4,5.4,-3.6,0.4,1.2,80.2,2.218,100,25,rain,0,0,53.2,32,274.5,1022.3,56.2,32.5,115.7,9.8,5,10,2022-02-25T07:03:48,2022-02-25T17:35:38,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-26,8.8,2,5.1,5.6,-1.6,1.5,1.1,75.5,0,0,0,,0,0,44,26.2,175.8,1026,17.3,30.4,98.5,8.5,4,10,2022-02-26T07:01:31,2022-02-26T17:37:36,0.85,Clear,Clear conditions throughout the day.,clear-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-27,8.3,0.1,4.1,4.7,-4,0,-0.8,71.6,0,0,0,,0,0,40.7,26.6,143.7,1022.2,3.5,39,138.3,11.8,5,10,2022-02-27T06:59:13,2022-02-27T17:39:33,0.88,Clear,Clear conditions throughout the day.,clear-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-28,9.1,3.7,6.2,5.9,0.8,3.3,4.7,90,6.324,100,45.83,rain,0,0,46,27.3,199.4,1020.6,93.2,18.7,34.8,3,2,10,2022-02-28T06:56:54,2022-02-28T17:41:30,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03346099999,F5682,F4675,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-01,7.1,0.7,3.8,4.4,-2,0.7,1.2,84.3,0.559,100,12.5,"rain,snow",0,0,29.5,18.6,44.9,1029.4,29.9,30.5,135.1,11.7,5,10,2022-03-01T06:54:35,2022-03-01T17:43:27,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-02,5,3.3,4.4,1.5,-0.7,0.3,4,97.1,4.862,100,66.67,rain,0,0,42.9,29,113.1,1021.8,98.6,7.1,9.6,0.8,0,10,2022-03-02T06:52:15,2022-03-02T17:45:23,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,F5682,F4675,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-03,6.4,3.7,5.1,6.4,-0.3,3.1,4.4,95.7,3.43,100,45.83,rain,0,0,30,21,124.1,1015.5,98,2.2,25.9,2.2,1,10,2022-03-03T06:49:54,2022-03-03T17:47:19,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-04,5.6,3.2,4.4,4.4,-0.2,1.7,3.6,94.5,8.322,100,70.83,rain,0,0,23.3,16,318.9,1020,95.5,31.8,31,2.8,1,10,2022-03-04T06:47:33,2022-03-04T17:49:15,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,F4675,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-05,5.6,2,3.6,1.3,-2.4,-0.7,0.5,80.8,0.125,100,8.33,rain,0,0,43.3,28.1,355.9,1028.1,71.2,51.2,136.6,11.8,6,10,2022-03-05T06:45:11,2022-03-05T17:51:11,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-06,7.1,0.8,3.2,4.3,-2.5,0.1,0.3,82.5,0.501,100,16.67,"rain,snow",0,0,30.4,19.6,52.9,1032.2,42.5,39.1,129,11.1,7,10,2022-03-06T06:42:48,2022-03-06T17:53:06,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
