name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Newcastle Upon Tyne,2022-03-13,12,6.2,8.8,12,4.2,7.2,4,72.3,0.031,100,8.33,rain,0,0,46.6,24.9,155.6,1003.4,53,15.7,48.3,4.1,2,10,2022-03-13T06:26:46,2022-03-13T18:06:11,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03243399999,03275099999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-14,11.1,2,6.9,11.1,0.7,5.5,2.4,75.2,0.697,100,20.83,rain,0,0,46.5,30.7,224.1,1017.3,36.4,18.4,123.3,10.7,5,10,2022-03-14T06:24:14,2022-03-14T18:08:10,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-15,13.1,4,8.2,13.1,2.1,7.4,2.8,70.3,0.016,100,4.17,rain,0,0,24.9,17.4,177.7,1018.6,22.8,13.3,114.5,10,5,10,2022-03-15T06:21:42,2022-03-15T18:10:08,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-03-16,9.1,4.9,7.4,8.9,1.9,6.2,4.4,81.2,1.876,100,29.17,rain,0,0,25,15.6,267,1017.5,57.8,13.4,38.3,3.3,2,10,2022-03-16T06:19:10,2022-03-16T18:12:07,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03243399999,03275099999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-17,11.8,2,6.7,11.8,-2.9,4.3,2.4,75.2,0.222,100,8.33,rain,0,0,54.3,34.9,251.8,1024.6,27.6,14.6,151.8,13.1,6,10,2022-03-17T06:16:37,2022-03-17T18:14:05,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03243399999,03275099999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-18,13.9,-1,6.8,13.9,-1,6.6,1.7,72.1,0,0,0,,0,0,27.1,14.9,176.7,1041.3,6.5,11.8,166.9,14.5,6,10,2022-03-18T06:14:05,2022-03-18T18:16:04,0.5,Clear,Clear conditions throughout the day.,clear-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-03-19,11.8,-0.1,6.2,11.8,-0.2,5,3,81,0.015,100,4.17,rain,0,0,34,22.2,115.6,1041,0.9,11.3,170,14.6,6,10,2022-03-19T06:11:32,2022-03-19T18:18:02,0.54,Rain,Clear conditions throughout the day with morning rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-03-20,9.7,0.2,5.5,6.9,-0.5,3.4,1.9,78.4,0,0,0,,0,0,36.6,23.2,113.4,1030.9,36.1,11.2,165.5,14.3,6,10,2022-03-20T06:08:59,2022-03-20T18:20:00,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D1436,D5933"
Newcastle Upon Tyne,2022-03-21,11.1,-1.2,4.5,11.1,-3.2,4,0.9,80.3,0,0,0,,0,0,17.9,12.9,221.6,1026.8,30.6,7.3,165,14.2,6,10,2022-03-21T06:06:26,2022-03-21T18:21:57,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D1436"
Newcastle Upon Tyne,2022-03-22,15.7,2.2,8.4,15.7,2.2,8.3,3.7,74.5,0,0,0,,0,0,24.6,14.7,119.4,1029,38.4,6.4,143.1,12.4,5,10,2022-03-22T06:03:53,2022-03-22T18:23:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-03-23,18.6,2.2,9,18.6,2.2,9,3.7,74,0,0,0,,0,0,24.1,10.9,142.1,1029.9,28.7,5.5,168.2,14.5,6,10,2022-03-23T06:01:20,2022-03-23T18:25:52,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-24,16.8,2.1,9.8,16.8,0.9,9.5,4.3,70.3,0.157,100,4.17,rain,0,0,15.3,9.9,258.8,1029.4,48,10.4,117,10.2,5,10,2022-03-24T05:58:47,2022-03-24T18:27:50,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-03-25,17,2.4,9.3,17,0.9,8.9,5,76.9,0,0,0,,0,0,15.9,11.2,256.7,1031.6,15.7,10.6,174.1,14.8,6,10,2022-03-25T05:56:14,2022-03-25T18:29:47,0.75,Clear,Clear conditions throughout the day.,clear-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-26,15.7,3.4,9,15.7,3.2,8.7,5.2,79.1,0,0,0,,0,0,26.8,17.1,56,1034.4,15.2,10.8,178.4,15.6,6,10,2022-03-26T05:53:41,2022-03-26T18:31:44,0.79,Clear,Clear conditions throughout the day.,clear-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-27,16.8,1.4,9.3,16.8,1.4,9.3,4.4,75.4,0.175,100,8.33,rain,0,0,16.7,13.2,146.5,1032.2,18.3,11.8,194,16,6,10,2022-03-27T06:51:08,2022-03-27T19:33:41,0.83,Rain,Clear conditions throughout the day with morning rain.,rain,"03275099999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-28,11,4.7,8.2,11,4.7,7.8,6.6,89.6,1.161,100,25,rain,0,0,14.4,10.4,50.1,1022.9,64.9,8.9,61.3,5.4,2,10,2022-03-28T06:48:35,2022-03-28T19:35:38,0.86,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-29,11.4,5.8,6.9,11.4,3.5,6.1,6,94.2,0.266,100,12.5,rain,0,0,25.1,16.6,37.4,1014.3,95,4.4,65.5,5.7,3,10,2022-03-29T06:46:02,2022-03-29T19:37:35,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03240099999,03238099999,D5933"
Newcastle Upon Tyne,2022-03-30,4.9,0.8,2.6,2.3,-2.9,-1,0.1,84.9,8.606,100,66.67,"rain,snow",0,0,42.2,25.2,24.3,1010.5,70.6,13.1,71.8,6.1,3,10,2022-03-30T06:43:30,2022-03-30T19:39:32,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-03-31,5.5,0,2,2.4,-4.1,-1.8,-0.9,81.4,2.766,100,50,snow,0.1,0.1,39.5,26.4,360,1015.2,54.6,18.5,121.1,10.2,5,10,2022-03-31T06:40:57,2022-03-31T19:41:29,0.97,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-01,5.8,-0.5,2.2,3.3,-4.8,-0.4,0.2,87.1,1.36,100,29.17,"rain,snow",0,0.8,25.5,18.3,347.1,1020.4,49.6,21.1,137.2,11.8,5,10,2022-04-01T06:38:25,2022-04-01T19:43:26,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-04-02,7.5,-3.5,2.2,5.2,-3.5,1.2,-1.1,81.3,0.184,100,8.33,"rain,snow",0,0,22.3,13.2,40.4,1023.9,32.7,15,184.8,16,8,10,2022-04-02T06:35:53,2022-04-02T19:45:23,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-03,9.4,0.5,5.2,6.4,-0.4,2.5,0.8,74.4,0.698,100,20.83,rain,0,0,45.7,38.3,261.4,1020.9,46,15.9,183.1,15.9,7,10,2022-04-03T06:33:22,2022-04-03T19:47:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03240099999,03238099999"
Newcastle Upon Tyne,2022-04-04,13.9,6.9,10.6,13.9,1.9,8.7,7.8,83.4,0.587,100,25,rain,0,0,58,41.6,272.2,1003.5,70.9,16.7,102.5,8.9,4,10,2022-04-04T06:30:50,2022-04-04T19:49:17,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03240099999,03238099999"
Newcastle Upon Tyne,2022-04-05,11.9,6.4,9.7,11.9,4.9,7.8,7.1,84.3,0.87,100,41.67,rain,0,0,53.4,38.5,263.2,999.6,75.2,15.1,101.8,8.7,3,10,2022-04-05T06:28:19,2022-04-05T19:51:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-06,11.1,3.9,8.8,11.1,1.5,6.4,4,72.5,2.232,100,58.33,rain,0,0,61.2,36.5,246.9,985.2,61.7,16.2,184,15.9,8,10,2022-04-06T06:25:49,2022-04-06T19:53:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-07,7,2,4.4,3.8,-2,0.5,1.6,82.9,10.51,100,66.67,rain,0.1,0,59.1,35.1,299.4,980.6,69.2,11.9,100.6,8.8,7,10,2022-04-07T06:23:19,2022-04-07T19:55:07,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-08,8.8,-1,3.9,5.6,-4.2,0.6,-1.9,68.3,0,0,0,rain,0,0,27.7,23.9,313.7,999.6,19.6,15.1,169,14.6,7,10,2022-04-08T06:20:49,2022-04-08T19:57:04,0.23,Clear,Clear conditions throughout the day.,clear-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-09,8.5,-0.2,4,6.5,-4.7,1.2,-2.7,63.8,0,0,0,rain,0,0,31.7,22.6,292.8,1012.2,32.5,17.2,164.9,14.4,6,10,2022-04-09T06:18:20,2022-04-09T19:59:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-10,10.9,-1.1,5.5,10.9,-3.8,4.5,-1.2,65,0,0,0,,0,0,18.5,15.6,166.9,1016.7,34.5,14.9,173.3,15,6,10,2022-04-10T06:15:51,2022-04-10T20:00:58,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-11,11,3.2,7.6,11,2.1,6,3.3,74.9,0,0,0,,0,0,47.7,27.4,114.8,1012.1,36.1,12.2,170,14.6,6,10,2022-04-11T06:13:22,2022-04-11T20:02:55,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999,D1436"
Newcastle Upon Tyne,2022-04-12,8.9,6.9,7.6,7.9,4,6,6.1,90.7,4.194,100,20.83,rain,0,0,27.7,15.9,98.4,1006.4,86.6,6.3,49.3,4.2,2,10,2022-04-12T06:10:55,2022-04-12T20:04:52,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-13,13.9,7,10.4,13.9,6.4,9.7,7.6,83.5,0.726,100,20.83,rain,0,0,45,28.7,260.6,1010.1,62.6,10,130.8,11.1,5,10,2022-04-13T06:08:27,2022-04-13T20:06:49,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-14,14.5,7.4,10.9,14.5,7,10.5,7.8,81.6,0,0,0,rain,0,0,22.7,17.7,64.9,1020.1,55.7,12.8,127.8,11.1,5,10,2022-04-14T06:06:01,2022-04-14T20:08:46,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-15,15.5,6,10.8,15.5,6,10.7,8,84.2,0,0,0,rain,0,0,21,13.6,109.3,1025.3,52.9,9.1,122.3,10.5,4,10,2022-04-15T06:03:35,2022-04-15T20:10:43,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-16,17.9,7.5,12.4,17.9,7.5,12.1,9,80.4,0,0,0,rain,0,0,28.2,16.5,162.3,1027.3,54.2,7.5,149.3,13.1,6,10,2022-04-16T06:01:10,2022-04-16T20:12:40,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999,D1436"
Newcastle Upon Tyne,2022-04-17,17.8,9.9,13.3,17.8,8.7,13.2,7.7,70.4,0,0,0,,0,0,32,17.5,159.9,1019.6,17.5,9,190.2,16.4,6,10,2022-04-17T05:58:45,2022-04-17T20:14:37,0.52,Clear,Clear conditions throughout the day.,clear-day,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999,D1436"
Newcastle Upon Tyne,2022-04-18,14,5.4,10.4,14,3.2,10,5.1,71,0.927,100,12.5,rain,0,0,36.9,21.6,254,1013.7,51.8,17.7,180.8,15.6,5,10,2022-04-18T05:56:22,2022-04-18T20:16:33,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-19,12.9,0.9,7,12.9,0.9,6.6,2.8,76.3,0.115,100,12.5,rain,0,0,22.8,15.2,52.6,1018.7,26.4,18.2,226.5,19.6,7,10,2022-04-19T05:53:59,2022-04-19T20:18:30,0.59,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"03275099999,03243399999,EGNT,D7177,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-04-20,13.3,0.1,6.5,13.3,0.1,6.1,4.2,86.3,0,0,0,,0,0,27.6,16.5,72.8,1020.3,33.7,12.2,203.3,17.6,7,10,2022-04-20T05:51:37,2022-04-20T20:20:27,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03230099999,03240099999,03238099999,D5933"
Newcastle Upon Tyne,2022-04-21,12.7,3.6,7.2,12.7,2.2,6,5.4,89.1,0.01,100,4.17,rain,0,0,33.8,21.4,38.7,1018.2,74.9,5.9,219.4,18.9,8,10,2022-04-21T05:49:16,2022-04-21T20:22:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D1436,D5933"
Newcastle Upon Tyne,2022-04-22,13.9,6.8,9.3,13.9,3.4,7.4,5.8,79.9,0,0,0,,0,0,42,27.3,49.8,1016.2,54,12.7,243.4,20.9,8,10,2022-04-22T05:46:55,2022-04-22T20:24:21,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,AS567"
Newcastle Upon Tyne,2022-04-23,12.1,6.8,8.9,12.1,3.5,7.1,6.4,84.7,0,0,0,,0,0,44,29.2,49.8,1013.5,44.9,11.7,251.2,21.6,8,10,2022-04-23T05:44:36,2022-04-23T20:26:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,EGNT,D7177,03240099999,03230099999,03238099999,D1436"
Newcastle Upon Tyne,2022-04-24,11.8,5,8.2,11.8,2.2,6.1,4.9,80.4,0,0,0,,0,0,49.7,29.8,35.7,1016,48.7,13.2,224,19.5,8,10,2022-04-24T05:42:18,2022-04-24T20:28:14,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-04-25,9.9,2.9,6.6,7.8,1,4.8,4.1,84.6,2.868,100,29.17,rain,0,0,36.7,19.7,41.5,1019.3,65.6,13.4,107.1,9.3,4,10,2022-04-25T05:40:01,2022-04-25T20:30:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-26,8.9,3.7,6.6,6.3,2.1,4.9,3.5,81.3,0.235,100,16.67,rain,0,0,26.4,19.1,14.6,1024.3,75.4,15.1,90.5,7.9,3,10,2022-04-26T05:37:44,2022-04-26T20:32:07,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-27,8,4.9,6.5,6.5,3.3,5,0.4,65.4,0,0,0,rain,0,0,22.3,13.7,33.6,1030,92.4,15.3,106,9,3,10,2022-04-27T05:35:29,2022-04-27T20:34:03,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-04-28,9.8,2.7,6.2,9,2.4,5.7,0.8,69.1,0,0,0,,0,0,17.9,10.6,95.6,1033.3,66,14.2,125.9,10.9,4,10,2022-04-28T05:33:16,2022-04-28T20:35:59,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-29,14.8,-0.9,7.7,14.8,-0.9,7.6,1.2,67.7,0,0,0,,0,0,20.7,14.9,73.2,1032.8,22.5,17.4,270.9,23.3,8,10,2022-04-29T05:31:03,2022-04-29T20:37:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-04-30,16.8,1.4,8.8,16.8,-0.1,8.4,3.4,72.2,1.013,100,29.17,rain,0,0,35.1,30.8,255.8,1027.3,38.4,12.5,219.8,19,8,10,2022-04-30T05:28:52,2022-04-30T20:39:50,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,AT455,03238099999"
Newcastle Upon Tyne,2022-05-01,14.7,8.7,11.5,14.7,7.7,11.3,8.5,82.4,5.678,100,33.33,rain,0,0,14.8,8.6,184.7,1020,70.4,17.9,141.2,12.1,5,10,2022-05-01T05:26:41,2022-05-01T20:41:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-05-02,11.6,7.8,10.1,11.6,6.9,9.5,7.1,82.5,0.106,100,20.83,rain,0,0,24.3,14.8,9.1,1021.9,79.2,13.9,65.5,5.6,2,10,2022-05-02T05:24:33,2022-05-02T20:43:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-03,11,6.9,8.9,11,6,8.4,6.5,85.7,0.703,100,20.83,rain,0,0,18,10.7,132.1,1021.1,81.3,10,78.8,6.6,2,10,2022-05-03T05:22:25,2022-05-03T20:45:35,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-04,16.8,6.2,11.6,16.8,6.2,11.3,8.7,83.4,3.568,100,37.5,rain,0,0,37.6,22.2,259.3,1015.2,58.5,14.9,168,14.4,5,10,2022-05-04T05:20:20,2022-05-04T20:47:29,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-05,14.9,5.7,11,14.9,2.9,10.2,7.8,80.8,0.157,100,4.17,rain,0,0,31,19.3,266,1021.4,54.4,18.5,137.3,11.9,6,10,2022-05-05T05:18:15,2022-05-05T20:49:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-06,14.8,9.8,12.6,14.8,8.7,12.5,9.6,82.3,0.433,100,12.5,rain,0,0,34.1,23,246,1020.7,50,15.5,89.5,7.6,3,10,2022-05-06T05:16:13,2022-05-06T20:51:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-07,13,6.1,9.9,13,4.1,9.2,5.9,78,0.213,100,8.33,rain,0,0,21.4,13.9,56.4,1027.3,43.4,12.8,194.9,16.9,8,10,2022-05-07T05:14:11,2022-05-07T20:53:09,0.22,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-08,15.9,2.6,10.5,15.9,2.6,10.4,6.1,76.2,0,0,0,,0,0,24.6,15.6,145.6,1027.9,19,12.5,240,20.9,8,10,2022-05-08T05:12:12,2022-05-08T20:55:01,0.25,Clear,Clear conditions throughout the day.,clear-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-09,16.6,9,12.6,16.6,7.8,12.3,7.8,73.1,0.225,100,25,rain,0,0,47.2,23.3,192.7,1017.4,43.5,13.8,113,9.8,4,10,2022-05-09T05:10:14,2022-05-09T20:56:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-10,15.8,9.7,13.2,15.8,7.1,13,6.9,66.7,0.897,100,33.33,rain,0,0,47.6,31.6,240.4,1006.4,45.9,15.5,264.1,22.9,8,10,2022-05-10T05:08:18,2022-05-10T20:58:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-11,14.7,8.1,11.7,14.7,5.7,11.2,6.1,69.9,1.091,100,29.17,rain,0,0,43.5,28.1,249.4,1003.2,37.6,15.4,148.5,12.6,6,10,2022-05-11T05:06:24,2022-05-11T21:00:33,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-12,14.8,6.2,10.7,14.8,5,10,4.7,68.7,0.03,100,4.17,rain,0,0,44.7,28.3,250,1011.3,47.2,16.4,142,12.4,5,10,2022-05-12T05:04:32,2022-05-12T21:02:22,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D1436"
Newcastle Upon Tyne,2022-05-13,14.8,9.6,12.2,14.8,7.2,11.9,7.3,72.4,0.959,100,20.83,rain,0,0,56.5,37.1,261.1,1011.1,63.8,12.3,178.7,15.4,6,10,2022-05-13T05:02:42,2022-05-13T21:04:10,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-14,18.7,6,12.7,18.7,5.7,12.5,6.8,70,0,0,0,,0,0,33.8,20.9,272.2,1018.5,24.8,11.5,282.5,24.6,8,10,2022-05-14T05:00:54,2022-05-14T21:05:58,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
Newcastle Upon Tyne,2022-05-15,18.5,5.1,10.9,18.5,5.1,10.7,7.9,83.8,0.799,100,4.17,rain,0,0,32.5,17.4,94.9,1018.3,57.4,9.2,146,12.5,6,10,2022-05-15T04:59:07,2022-05-15T21:07:44,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999,D5933"
Newcastle Upon Tyne,2022-05-16,15,9.8,11.3,15,7.3,10.5,10.3,93.8,18.059,100,70.83,rain,0,0,29,18,91.6,1013.4,81.9,7.7,86.7,7.4,4,10,2022-05-16T04:57:23,2022-05-16T21:09:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03275099999,03243399999,EGNT,D7177,03240099999,03230099999,03238099999"
